108.954281,34.273655,西七路=北新街
108.956421,34.273664,西七路=尚平路
108.956416,34.27483,西八路=尚平路
108.954313,34.274812,西八路=北新街
108.95434,34.275854,顺城北路东段=北新街
108.95641,34.275894,顺城北路东段=尚平路
108.960568,34.275952,顺城北路东段=尚德路
108.960568,34.274839,西八路=尚德路
108.962783,34.274843,解放路=东八路=西八路
108.962837,34.273686,解放路=东七路=西七路
108.960557,34.273638,尚德路=西七路
108.965245,34.273673,尚俭路=东七路
108.965294,34.274883,尚俭路=东八路
108.966967,34.274852,尚勤路=东八路
108.966957,34.276067,尚勤路=顺城北路东段
108.965304,34.276027,尚俭路=顺城北路东段
108.965337,34.276772,尚俭路=环城北路东段
108.967531,34.276945,尚勤路=环城北路东段
108.927566,34.269639,莲湖路=西北一路
108.927523,34.273655,习武园=西北一路
108.894666,34.264115,丰登北路=团结中路
108.889688,34.264093,西二环路=团结中路
108.881781,34.26502,团结西路=团结南路
108.872012,34.265028,团结西路=汉城南路
108.854256,34.264842,团结西路=阿房南路
109.030793,34.272104,长十路=长乐东路
109.033127,34.272503,产业路=长乐东路
108.995646,34.267897,金花北路=金康路
108.995544,34.264128,金花北路=伞塔路=景观路
109.002437,34.264292,春明路=景观路
109.002566,34.267915,春明路=金康路
109.006492,34.26807,公园北路=金康路
109.009765,34.265104,康乐路=十五街坊
109.014378,34.265144,万寿中路=十五街坊
109.014378,34.263987,万寿中路=未命名
109.016084,34.263987,幸福中路=未命名
109.016079,34.259039,幸福中路=韩森路
109.01433,34.25903,万寿中路=韩森路
109.014314,34.261056,万寿中路=十七街坊
109.009792,34.259008,康乐路=韩森路
109.006476,34.259043,公园南路=韩森路
108.996649,34.258303,东二环路=仁厚庄北路
108.996778,34.259314,东二环路=韩森路
108.995914,34.260214,互助路=金花北路
109.01433,34.253935,万寿中路=未命名
109.016063,34.253935,幸福中路=未命名
108.954018,34.252122,文艺北路=下马陵
108.954023,34.255979,端履门=东厅门=柏树林=东木头市
108.947006,34.256095,东木头市=西木头市=南大街
108.946985,34.255461,粉巷=南大街
108.943316,34.255452,粉巷=南院门=竹笆市
108.942254,34.255434,南院门=大车家巷
108.939046,34.255625,南广济街=南院门
108.935961,34.255811,五星街=四府街
108.932394,34.255687,五星街=甜水井街=东邦子市街
108.925565,34.255722,西邦子市街=南马道巷
108.925565,34.258662,南马道巷=西大街
108.925576,34.260041,北马道巷=西大街
108.943627,34.264483,大皮院=西华门大街=北院门
108.922496,34.26353,铁塔寺路=环城西路北段
108.925608,34.269612,北马道巷=莲湖路
108.909826,34.269103,大庆路=劳动路
108.894687,34.269027,大庆路=丰登北路
108.891227,34.268992,大庆路=西二环路
108.891259,34.269674,大庆路=西二环路
108.894671,34.269666,大庆路=丰登北路
108.90106,34.269714,大庆路=桃园路
108.871835,34.274183,枣园西路=枣园东路=汉城北路
108.862152,34.278851,枣园西路=枣园南路
108.891388,34.282773,西二环路=丰禾路
108.895374,34.259309,土门环岛=丰镐东路
108.894644,34.259823,土门环岛=丰登北路
108.89465,34.258928,土门环岛=丰登南路
108.889688,34.258959,土门环岛=西二环路=丰镐西路
108.889666,34.259823,土门环岛=西二环路=丰镐西路
108.888969,34.259385,土门环岛=丰镐西路
108.881775,34.259393,团结南路=丰镐西路
108.872146,34.259371,红光路=丰镐西路=汉城南路
108.802913,34.259504,西户公路=西宝公路
108.816431,34.275491,西户公路=未命名
108.755121,34.274826,未命名
108.933306,34.284551,兴中路=工农路
108.933327,34.286386,红庙坡路=工农路
108.89333,34.293783,二环北路西段=洛门路
108.971624,34.32966,太华北路=环园中路
108.979536,34.346966,太华北路=未命名
108.981505,34.348733,太华北路=渭青路
108.98938,34.34915,渭青路=未命名
108.995807,34.349898,渭青路=北辰路=渔场路
108.995651,34.354021,红旗路=北辰路
108.981671,34.354043,红旗路=太华北路
108.965573,34.353866,红旗路=渭滨路
